#observation description
#name
Generic Brown Dwarf

#type
spectroscopy

#wavelength (micron) flux (W m-2 mu-1) error
1.045730e+00	9.195756e-16	2.186480e-17
1.049730e+00	9.680899e-16	2.186480e-17
1.053740e+00	1.013501e-15	2.186480e-17
1.057770e+00	1.088822e-15	2.186480e-17
1.061800e+00	1.096022e-15	2.186480e-17
1.065850e+00	1.138091e-15	2.186480e-17
1.069910e+00	1.152839e-15	2.186480e-17
1.073970e+00	1.164069e-15	2.186480e-17
1.078050e+00	1.143788e-15	2.186480e-17
1.082140e+00	1.133168e-15	2.186480e-17
1.086230e+00	1.020898e-15	2.186480e-17
1.090340e+00	8.841976e-16	2.186480e-17
1.094450e+00	6.014039e-16	2.186480e-17
1.098580e+00	4.577965e-16	2.186480e-17
1.102710e+00	3.070057e-16	2.186480e-17
1.106850e+00	2.192822e-16	2.186480e-17
1.111000e+00	1.221887e-16	2.186480e-17
1.115150e+00	7.770478e-17	2.186480e-17
1.119320e+00	8.392343e-17	2.186480e-17
1.123490e+00	1.093075e-16	2.186480e-17
1.127670e+00	9.844090e-17	2.186480e-17
1.131860e+00	1.062178e-16	2.186480e-17
1.136050e+00	4.585794e-17	2.186480e-17
1.140250e+00	1.450669e-16	2.186480e-17
1.144460e+00	1.034274e-16	2.186480e-17
1.148670e+00	8.750810e-17	2.186480e-17
1.152890e+00	5.207392e-17	2.186480e-17
1.157120e+00	2.915845e-17	2.186480e-17
1.161350e+00	2.588147e-17	2.186480e-17
1.165590e+00	8.083380e-17	2.186480e-17
1.169830e+00	8.716604e-17	2.186480e-17
1.174080e+00	1.631653e-17	2.186480e-17
1.178330e+00	6.249347e-17	2.186480e-17
1.182590e+00	1.099059e-16	2.186480e-17
1.186860e+00	1.272811e-16	2.186480e-17
1.191120e+00	2.085706e-16	2.186480e-17
1.195390e+00	2.426563e-16	2.186480e-17
1.199670e+00	3.241113e-16	2.186480e-17
1.203950e+00	4.199850e-16	2.186480e-17
1.208230e+00	5.092879e-16	2.186480e-17
1.212520e+00	6.225361e-16	2.186480e-17
1.216810e+00	7.178477e-16	2.186480e-17
1.221100e+00	8.335287e-16	2.186480e-17
1.225400e+00	9.442882e-16	2.186480e-17
1.229690e+00	1.107132e-15	2.186480e-17
1.233990e+00	1.173650e-15	2.186480e-17
1.238300e+00	1.300890e-15	2.186480e-17
1.242600e+00	1.351665e-15	2.186480e-17
1.246910e+00	1.576298e-15	2.186480e-17
1.251220e+00	1.557414e-15	2.186480e-17
1.255530e+00	1.713143e-15	2.186480e-17
1.259840e+00	1.847987e-15	2.186480e-17
1.264160e+00	1.801421e-15	2.186480e-17
1.268470e+00	1.823829e-15	2.186480e-17
1.272790e+00	1.666789e-15	2.186480e-17
1.277100e+00	1.630116e-15	2.186480e-17
1.281420e+00	1.332663e-15	2.186480e-17
1.285740e+00	1.194940e-15	2.186480e-17
1.290060e+00	1.019731e-15	2.186480e-17
1.294370e+00	9.309633e-16	2.186480e-17
1.298690e+00	9.243485e-16	2.186480e-17
1.303010e+00	7.466170e-16	2.186480e-17
1.307330e+00	7.004670e-16	2.186480e-17
1.311650e+00	6.146180e-16	2.186480e-17
1.315960e+00	5.356138e-16	2.186480e-17
1.320280e+00	4.670386e-16	2.186480e-17
1.324590e+00	3.794576e-16	2.186480e-17
1.328910e+00	2.413361e-16	2.186480e-17
1.333220e+00	8.281496e-17	2.186480e-17
1.337530e+00	3.562968e-17	2.186480e-17
1.341840e+00	2.588069e-17	2.186480e-17
1.346150e+00	2.369060e-17	2.186480e-17
1.354760e+00	1.126799e-17	2.186480e-17
1.363360e+00	7.872940e-18	2.186480e-17
1.367660e+00	1.181730e-17	2.186480e-17
1.371950e+00	4.683765e-19	2.186480e-17
1.384830e+00	1.833135e-17	2.186480e-17
1.393390e+00	2.003426e-17	2.186480e-17
1.397670e+00	1.041507e-17	2.186480e-17
1.410490e+00	1.655352e-17	2.186480e-17
1.427520e+00	1.127911e-17	2.186480e-17
1.431770e+00	9.852796e-18	2.186480e-17
1.436020e+00	2.562796e-17	2.186480e-17
1.444500e+00	5.154866e-18	2.186480e-17
1.448730e+00	4.511794e-17	2.186480e-17
1.452960e+00	5.837812e-17	2.186480e-17
1.457180e+00	5.431515e-17	2.186480e-17
1.461400e+00	3.487165e-17	2.186480e-17
1.465620e+00	8.490227e-17	2.186480e-17
1.469830e+00	4.631877e-17	2.186480e-17
1.474030e+00	8.096658e-17	2.186480e-17
1.478230e+00	3.215321e-17	2.186480e-17
1.482430e+00	9.528895e-17	2.186480e-17
1.486620e+00	6.223587e-17	2.186480e-17
1.490800e+00	7.248236e-17	2.186480e-17
1.494980e+00	9.254978e-17	2.186480e-17
1.499160e+00	1.223305e-16	2.186480e-17
1.503330e+00	1.083868e-16	2.186480e-17
1.507490e+00	1.257299e-16	2.186480e-17
1.511650e+00	1.019150e-16	2.186480e-17
1.515800e+00	1.170019e-16	2.186480e-17
1.519950e+00	1.693184e-16	2.186480e-17
1.524090e+00	1.905528e-16	2.186480e-17
1.528230e+00	1.880906e-16	2.186480e-17
1.532360e+00	2.463036e-16	2.186480e-17
1.536480e+00	2.490138e-16	2.186480e-17
1.540600e+00	3.005171e-16	2.186480e-17
1.544710e+00	3.455358e-16	2.186480e-17
1.548820e+00	3.450058e-16	2.186480e-17
1.552920e+00	4.155037e-16	2.186480e-17
1.557020e+00	4.226115e-16	2.186480e-17
1.561110e+00	4.594211e-16	2.186480e-17
1.565190e+00	5.378770e-16	2.186480e-17
1.569260e+00	6.202852e-16	2.186480e-17
1.573340e+00	6.141704e-16	2.186480e-17
1.577400e+00	6.313226e-16	2.186480e-17
1.581460e+00	6.682109e-16	2.186480e-17
1.585510e+00	6.476945e-16	2.186480e-17
1.589550e+00	6.520257e-16	2.186480e-17
1.593590e+00	5.899081e-16	2.186480e-17
1.597630e+00	4.985614e-16	2.186480e-17
1.601650e+00	4.009793e-16	2.186480e-17
1.605670e+00	2.882870e-16	2.186480e-17
1.609690e+00	2.020435e-16	2.186480e-17
1.613690e+00	1.252250e-16	2.186480e-17
1.617700e+00	1.133594e-16	2.186480e-17
1.621690e+00	9.205592e-17	2.186480e-17
1.625680e+00	7.712805e-17	2.186480e-17
1.629660e+00	3.069372e-17	2.186480e-17
1.633630e+00	5.137186e-17	2.186480e-17
1.637600e+00	9.032585e-17	2.186480e-17
1.641560e+00	7.225299e-17	2.186480e-17
1.645520e+00	7.692697e-17	2.186480e-17
1.649470e+00	5.729334e-17	2.186480e-17
1.653410e+00	9.398455e-17	2.186480e-17
1.657350e+00	5.428476e-17	2.186480e-17
1.661270e+00	9.103470e-17	2.186480e-17
1.665200e+00	7.836656e-17	2.186480e-17
1.669110e+00	7.057248e-18	2.186480e-17
1.673020e+00	2.395381e-17	2.186480e-17
1.676920e+00	4.648554e-17	2.186480e-17
1.680820e+00	5.436698e-17	2.186480e-17
1.684710e+00	7.167631e-17	2.186480e-17
1.688590e+00	5.538271e-17	2.186480e-17
1.692470e+00	3.708351e-17	2.186480e-17
1.696340e+00	3.676536e-17	2.186480e-17
1.700200e+00	3.637616e-17	2.186480e-17
1.704060e+00	1.941254e-17	2.186480e-17
1.707910e+00	5.514857e-17	2.186480e-17
1.711750e+00	5.103639e-17	2.186480e-17
1.715590e+00	4.043107e-17	2.186480e-17
1.719420e+00	7.753723e-17	2.186480e-17
1.723250e+00	8.150846e-17	2.186480e-17
1.727070e+00	5.726535e-17	2.186480e-17
1.730880e+00	4.338535e-17	2.186480e-17
1.734680e+00	4.185483e-17	2.186480e-17
1.738480e+00	4.185785e-17	2.186480e-17
1.742270e+00	5.562333e-17	2.186480e-17
1.746060e+00	6.094262e-17	2.186480e-17
1.749840e+00	6.721865e-17	2.186480e-17
1.753610e+00	7.265251e-17	2.186480e-17
1.757380e+00	6.843058e-17	2.186480e-17
1.761140e+00	3.816938e-17	2.186480e-17
1.764890e+00	6.391002e-17	2.186480e-17
1.768640e+00	4.514158e-17	2.186480e-17
1.772380e+00	3.467211e-17	2.186480e-17
1.776120e+00	2.686436e-17	2.186480e-17
1.779850e+00	5.951664e-17	2.186480e-17
1.783570e+00	2.960503e-17	2.186480e-17
1.787290e+00	4.353752e-17	2.186480e-17
1.791000e+00	1.728238e-17	2.186480e-17
1.794700e+00	2.736899e-17	2.186480e-17
1.798400e+00	3.812153e-17	2.186480e-17
1.802090e+00	2.443456e-17	2.186480e-17
1.805780e+00	2.914736e-17	2.186480e-17
1.809460e+00	3.650630e-17	2.186480e-17
1.813140e+00	2.132810e-17	2.186480e-17
1.816800e+00	5.919802e-18	2.186480e-17
1.820470e+00	1.735080e-18	2.186480e-17
1.824120e+00	7.097113e-17	2.186480e-17
1.827770e+00	1.984388e-17	2.186480e-17
1.831420e+00	8.441893e-18	2.186480e-17
1.835060e+00	5.399587e-18	2.186480e-17
1.838690e+00	1.857450e-17	2.186480e-17
1.842320e+00	4.494099e-17	2.186480e-17
1.845940e+00	6.332040e-17	2.186480e-17
1.849560e+00	1.656620e-17	2.186480e-17
1.856770e+00	9.444650e-18	2.186480e-17
1.860370e+00	1.861444e-17	2.186480e-17
1.867550e+00	5.979752e-18	2.186480e-17
1.871140e+00	9.655291e-18	2.186480e-17
1.874710e+00	4.067744e-17	2.186480e-17
1.881850e+00	4.751390e-17	2.186480e-17
1.885410e+00	3.511511e-17	2.186480e-17
1.888970e+00	5.935148e-17	2.186480e-17
1.892520e+00	3.373617e-17	2.186480e-17
1.896060e+00	7.820718e-17	2.186480e-17
1.899600e+00	2.710172e-17	2.186480e-17
1.903140e+00	5.015275e-17	2.186480e-17
1.906670e+00	4.648162e-17	2.186480e-17
1.910190e+00	1.065258e-17	2.186480e-17
1.913710e+00	2.158784e-17	2.186480e-17
1.917220e+00	2.927726e-17	2.186480e-17
1.920730e+00	1.207696e-17	2.186480e-17
1.924230e+00	2.041855e-17	2.186480e-17
1.927730e+00	1.729796e-17	2.186480e-17
1.931220e+00	1.091739e-19	2.186480e-17
1.934710e+00	1.784764e-17	2.186480e-17
1.938190e+00	1.764978e-17	2.186480e-17
1.941670e+00	1.801339e-17	2.186480e-17
1.945140e+00	3.239326e-17	2.186480e-17
1.948610e+00	3.145363e-17	2.186480e-17
1.952070e+00	1.372004e-17	2.186480e-17
1.955530e+00	2.124270e-17	2.186480e-17
1.958980e+00	3.896552e-17	2.186480e-17
1.962430e+00	3.424898e-17	2.186480e-17
1.965870e+00	2.187360e-17	2.186480e-17
1.969310e+00	2.833977e-17	2.186480e-17
1.972750e+00	2.968728e-17	2.186480e-17
1.976180e+00	2.366980e-17	2.186480e-17
1.979600e+00	5.661474e-17	2.186480e-17
1.983020e+00	3.738885e-17	2.186480e-17
1.986430e+00	7.793267e-17	2.186480e-17
1.989840e+00	4.381036e-17	2.186480e-17
1.993250e+00	5.563400e-17	2.186480e-17
1.996650e+00	5.687257e-17	2.186480e-17
2.000040e+00	9.775962e-17	2.186480e-17
2.003430e+00	9.437488e-17	2.186480e-17
2.006820e+00	1.177100e-16	2.186480e-17
2.010200e+00	5.864128e-17	2.186480e-17
2.013580e+00	8.433318e-17	2.186480e-17
2.016950e+00	4.804882e-17	2.186480e-17
2.020320e+00	9.121772e-17	2.186480e-17
2.023680e+00	1.052300e-16	2.186480e-17
2.027040e+00	1.040277e-16	2.186480e-17
2.030390e+00	7.437592e-17	2.186480e-17
2.033740e+00	1.144117e-16	2.186480e-17
2.037090e+00	1.038259e-16	2.186480e-17
2.040430e+00	7.053979e-17	2.186480e-17
2.043770e+00	1.162962e-16	2.186480e-17
2.047100e+00	1.554610e-16	2.186480e-17
2.050420e+00	1.345003e-16	2.186480e-17
2.053750e+00	1.254480e-16	2.186480e-17
2.057060e+00	1.383507e-16	2.186480e-17
2.060380e+00	1.511182e-16	2.186480e-17
2.063680e+00	1.405892e-16	2.186480e-17
2.066990e+00	1.528657e-16	2.186480e-17
2.070290e+00	1.431770e-16	2.186480e-17
2.073580e+00	1.684472e-16	2.186480e-17
2.076870e+00	1.341097e-16	2.186480e-17
2.080160e+00	1.529993e-16	2.186480e-17
2.083440e+00	1.405000e-16	2.186480e-17
2.086720e+00	1.575499e-16	2.186480e-17
2.089990e+00	1.686225e-16	2.186480e-17
2.093260e+00	1.470222e-16	2.186480e-17
2.096520e+00	1.943562e-16	2.186480e-17
2.099780e+00	1.637125e-16	2.186480e-17
2.103040e+00	1.519931e-16	2.186480e-17
2.106290e+00	1.365239e-16	2.186480e-17
2.109530e+00	1.277646e-16	2.186480e-17
2.112770e+00	1.488808e-16	2.186480e-17
2.116010e+00	1.377571e-16	2.186480e-17
2.119240e+00	1.414570e-16	2.186480e-17
2.122470e+00	1.347430e-16	2.186480e-17
2.125690e+00	1.246147e-16	2.186480e-17
2.128910e+00	1.327244e-16	2.186480e-17
2.132120e+00	1.090189e-16	2.186480e-17
2.135330e+00	1.250750e-16	2.186480e-17
2.138530e+00	1.152703e-16	2.186480e-17
2.141730e+00	9.258655e-17	2.186480e-17
2.144930e+00	9.944521e-17	2.186480e-17
2.148120e+00	9.266599e-17	2.186480e-17
2.151300e+00	6.834735e-17	2.186480e-17
2.154480e+00	6.642150e-17	2.186480e-17
2.157660e+00	7.205999e-17	2.186480e-17
2.160830e+00	7.148371e-17	2.186480e-17
2.164000e+00	7.137234e-17	2.186480e-17
2.167160e+00	6.109373e-17	2.186480e-17
2.170310e+00	5.431747e-17	2.186480e-17
2.173470e+00	8.376749e-17	2.186480e-17
2.176610e+00	4.391586e-17	2.186480e-17
2.179760e+00	3.607456e-17	2.186480e-17
2.182890e+00	2.859401e-17	2.186480e-17
2.186030e+00	4.127556e-17	2.186480e-17
2.189150e+00	5.170429e-17	2.186480e-17
2.192280e+00	4.001014e-17	2.186480e-17
2.195400e+00	2.328468e-17	2.186480e-17
2.198510e+00	7.932314e-18	2.186480e-17
2.201620e+00	9.107526e-18	2.186480e-17
2.210910e+00	2.609083e-17	2.186480e-17
2.214000e+00	1.027840e-17	2.186480e-17
2.217090e+00	1.777639e-17	2.186480e-17
2.220170e+00	8.116653e-18	2.186480e-17
2.223240e+00	3.204744e-17	2.186480e-17
2.226310e+00	1.132643e-17	2.186480e-17
2.229370e+00	3.536506e-18	2.186480e-17
2.232430e+00	7.820779e-18	2.186480e-17
2.235480e+00	8.648731e-18	2.186480e-17
2.238530e+00	4.057953e-18	2.186480e-17
2.241580e+00	1.938127e-17	2.186480e-17
2.244610e+00	1.942951e-17	2.186480e-17
2.247650e+00	1.226408e-17	2.186480e-17
2.250680e+00	2.526337e-18	2.186480e-17
2.259730e+00	3.107425e-18	2.186480e-17
2.262740e+00	6.870564e-18	2.186480e-17
2.268740e+00	9.482887e-18	2.186480e-17
2.271730e+00	8.711649e-18	2.186480e-17
2.274710e+00	1.273522e-18	2.186480e-17
2.280670e+00	3.679508e-18	2.186480e-17
2.283640e+00	1.789266e-17	2.186480e-17
2.286610e+00	2.092928e-17	2.186480e-17
2.292520e+00	6.972161e-18	2.186480e-17
2.298420e+00	7.173062e-18	2.186480e-17
2.301360e+00	2.174701e-17	2.186480e-17
2.304290e+00	3.210033e-17	2.186480e-17
2.307220e+00	2.036052e-18	2.186480e-17
2.310150e+00	1.090677e-18	2.186480e-17
2.315980e+00	8.232908e-19	2.186480e-17
2.318890e+00	1.192980e-17	2.186480e-17
2.321790e+00	8.093066e-18	2.186480e-17
2.324690e+00	6.984728e-18	2.186480e-17
2.330480e+00	6.013809e-19	2.186480e-17
2.333360e+00	1.206635e-17	2.186480e-17
2.344850e+00	1.539152e-17	2.186480e-17
2.347710e+00	7.795398e-18	2.186480e-17
2.350560e+00	2.383919e-17	2.186480e-17
2.353410e+00	1.265847e-17	2.186480e-17
2.356260e+00	1.140942e-17	2.186480e-17
2.359100e+00	1.261000e-17	2.186480e-17
2.361940e+00	2.423503e-17	2.186480e-17
2.364770e+00	2.445503e-17	2.186480e-17
2.370420e+00	2.076530e-17	2.186480e-17
2.376050e+00	7.184256e-19	2.186480e-17
2.378860e+00	2.116788e-18	2.186480e-17
2.387270e+00	1.480237e-17	2.186480e-17
2.395640e+00	6.060156e-18	2.186480e-17
2.398430e+00	1.744989e-17	2.186480e-17
2.401210e+00	4.788591e-17	2.186480e-17
2.403990e+00	7.156577e-18	2.186480e-17
2.406760e+00	4.364624e-17	2.186480e-17
2.417830e+00	5.618161e-17	2.186480e-17
2.420590e+00	1.510590e-17	2.186480e-17
2.423350e+00	3.445486e-18	2.186480e-17
2.426100e+00	5.842173e-18	2.186480e-17
2.428860e+00	1.448003e-17	2.186480e-17
2.431610e+00	2.484478e-17	2.186480e-17
2.439850e+00	1.504184e-17	2.186480e-17
2.442600e+00	4.061584e-17	2.186480e-17
2.448090e+00	2.337113e-17	2.186480e-17
