#observation description
#name
GJ570D SpeX

#type
spectroscopy

#filter transmission function
None

#wl (micron)    fl (W m-2 mu-1) error           profile fwhm     weight
1.903140e+00	9.682800e-17	3.097500e-17	1.164900e-02     0
1.906670e+00	1.257310e-16	6.194600e-17	1.161600e-02     1
1.910190e+00	1.761990e-16	7.310000e-17	1.161600e-02     0
1.913710e+00	2.202980e-16	3.402600e-17	1.158300e-02     0
1.917220e+00	1.957930e-16	2.910900e-17	1.158300e-02     1
1.920730e+00	2.541740e-16	4.116700e-17	1.155000e-02     0
1.924230e+00	2.011030e-16	9.959100e-17	1.155000e-02     0
1.927730e+00	2.039880e-16	2.933600e-17	1.151700e-02     1
1.931220e+00	4.421200e-17	7.718200e-17	1.151700e-02     0
1.934710e+00	1.244620e-16	1.945700e-17	1.148400e-02     0
1.938190e+00	1.126450e-16	4.540300e-17	1.148400e-02     1
1.941670e+00	7.782100e-17	1.035500e-17	1.145100e-02     0
1.945140e+00	1.279040e-16	1.832800e-17	1.145100e-02     0
1.948610e+00	4.326300e-17	6.338700e-17	1.141800e-02     1
1.952070e+00	9.085700e-17	4.839300e-17	1.141800e-02     0
1.955530e+00	4.676600e-17	2.520200e-17	1.138500e-02     0
1.958980e+00	1.241260e-16	6.561700e-17	1.138500e-02     1
1.962430e+00	1.408390e-16	3.612900e-17	1.135200e-02     0
1.965870e+00	2.409600e-17	3.189600e-17	1.135200e-02     0
1.969310e+00	1.175270e-16	7.232000e-18	1.135200e-02     1
1.972750e+00	1.841670e-16	3.395600e-17	1.131900e-02     0
1.976180e+00	1.659420e-16	2.498100e-17	1.128600e-02     0
1.979600e+00	1.956470e-16	3.005200e-17	1.128600e-02     1
1.983020e+00	1.786730e-16	2.514400e-17	1.125300e-02     0
1.986430e+00	2.193210e-16	1.969100e-17	1.125300e-02     0
1.989840e+00	1.779900e-16	1.528200e-17	1.125300e-02     1
1.993250e+00	2.513240e-16	1.165500e-17	1.122000e-02     0
1.996650e+00	1.995830e-16	4.408600e-17	1.118700e-02     0
2.000040e+00	3.300620e-16	1.387320e-16	1.118700e-02     1
2.003430e+00	1.320410e-16	2.369300e-17	1.118700e-02     0
2.006820e+00	1.954130e-16	3.432200e-17	1.115400e-02     0
2.010200e+00	3.215870e-16	4.295900e-17	1.115400e-02     1
2.013580e+00	3.292010e-16	4.287900e-17	1.112100e-02     0
2.016950e+00	3.298950e-16	3.516400e-17	1.112100e-02     0
2.020320e+00	3.233210e-16	6.982500e-17	1.108800e-02     1
2.023680e+00	4.270930e-16	5.012500e-17	1.108800e-02     0
2.027040e+00	3.359050e-16	2.554500e-17	1.105500e-02     0
2.030390e+00	3.932000e-16	2.938100e-17	1.105500e-02     1
2.033740e+00	4.384340e-16	1.902100e-17	1.105500e-02     0
2.037090e+00	3.768880e-16	6.368700e-17	1.102200e-02     0
2.040430e+00	4.051360e-16	3.915700e-17	1.102200e-02     1
2.043770e+00	5.179120e-16	6.122600e-17	1.098900e-02     0
2.047100e+00	4.517390e-16	2.334500e-17	1.095600e-02     0
2.050420e+00	5.000200e-16	5.310300e-17	1.098900e-02     1
2.053750e+00	4.358480e-16	3.936800e-17	1.092300e-02     0
2.057060e+00	5.771620e-16	2.524400e-17	1.095600e-02     0
2.060380e+00	4.506610e-16	1.608200e-17	1.089000e-02     1
2.063680e+00	6.060440e-16	1.428000e-17	1.092300e-02     0
2.066990e+00	5.979560e-16	2.900800e-17	1.089000e-02     0
2.070290e+00	5.709070e-16	3.723200e-17	1.085700e-02     1
2.073580e+00	6.557920e-16	2.239500e-17	1.085700e-02     0
2.076870e+00	5.719420e-16	2.831900e-17	1.085700e-02     0
2.080160e+00	5.864310e-16	5.720500e-17	1.082400e-02     1
2.083440e+00	5.451600e-16	4.197700e-17	1.082400e-02     0
2.086720e+00	5.660020e-16	2.422800e-17	1.079100e-02     0
2.089990e+00	5.847790e-16	3.141300e-17	1.079100e-02     1
2.093260e+00	5.433710e-16	3.781400e-17	1.075800e-02     0
2.096520e+00	6.089020e-16	1.147200e-17	1.075800e-02     0
2.099780e+00	5.236810e-16	1.759400e-17	1.075800e-02     1
2.103040e+00	5.409020e-16	3.130600e-17	1.072500e-02     0
2.106290e+00	5.809340e-16	3.424300e-17	1.069200e-02     0
2.109530e+00	5.413880e-16	4.164500e-17	1.069200e-02     1
